"id","name","wpca:d1","wpca:d2","result","r","opacity","color"
"100","Marvanová, Hana (Koalice)",0.164197480808481,1.80531597548344,0.05,0.05,0.7,"gold"
"110","Nájemník, Václav (ODS)",-18.5167337227183,-0.49874561770615,0.05,0.05,0.7,"blue"
"111","Nečas, Petr (ODS)",-19.0893549819255,-2.56810378354958,0.05,0.05,0.7,"blue"
"122","Orgoníková, Hana (ČSSD)",16.6425970056244,7.51411980835744,0.05,0.05,0.7,"orange"
"124","Palas, Jaroslav (ČSSD)",5.71231030219956,4.54646912524744,0.05,0.05,0.7,"orange"
"136","Recman, Svatomír (KSČM)",-1.4250944905917,-20.3330260041292,0.05,0.05,0.7,"red"
"143","Severa, Pavel (Koalice)",6.33659256088098,9.27129436275239,0.05,0.05,0.7,"gold"
"16","Buzková, Petra (ČSSD)",5.1564085560095,3.50848642457701,0.05,0.05,0.7,"orange"
"164","Tlustý, Vlastimil (ODS)",-20.4606045698476,-2.50365051257146,0.05,0.05,0.7,"blue"
"19","Čelišová, Květoslava (KSČM)",-2.52076159801622,-14.0195925338229,0.05,0.05,0.7,"red"
"1919","Kádner, Tomáš (ODS)",-2.64154243388205,1.86645132443711,0.05,0.05,0.7,"blue"
"193","Výborný, Miloslav (Koalice)",1.84331144350585,1.44743323611379,0.05,0.05,0.7,"gold"
"196","Zeman, Eduard (ČSSD)",15.6583711910132,6.49296069481279,0.05,0.05,0.7,"orange"
"206","Brynychová, Ludmila (KSČM)",-2.80319940731901,-15.5738222293425,0.05,0.05,0.7,"red"
"209","Dostál, Pavel (ČSSD)",5.71973726032339,5.77294089287245,0.05,0.05,0.7,"orange"
"210","Ekert, Milan (ČSSD)",15.5645877181279,6.12584131940598,0.05,0.05,0.7,"orange"
"211","Emmerová, Milada (ČSSD)",9.24236500012986,5.935962948891,0.05,0.05,0.7,"orange"
"215","Hojdar, Josef (ČSSD)",11.571590168835,7.47674413745898,0.05,0.05,0.7,"orange"
"218","Jičínský, Zdeněk (ČSSD)",12.1261205515783,5.51509176357496,0.05,0.05,0.7,"orange"
"219","Kapoun, Miroslav (ČSSD)",16.09656956407,8.34964579736186,0.05,0.05,0.7,"orange"
"220","Kopecký, Robert (ČSSD)",10.1283970133072,6.9267144406184,0.05,0.05,0.7,"orange"
"225","Kupčová, Jitka (ČSSD)",16.9706577190636,7.02558142999459,0.05,0.05,0.7,"orange"
"226","Laštůvka, Vladimír (ČSSD)",8.6071620898371,6.46904083330232,0.05,0.05,0.7,"orange"
"227","Macháček, Antonín (ČSSD)",14.8500242116833,8.18909260821638,0.05,0.05,0.7,"orange"
"230","Melčák, Miloš (ČSSD)",14.7259020812879,5.9675180133295,0.05,0.05,0.7,"orange"
"234","Schling, Jaromír (ČSSD)",15.7937347171529,7.6487041285321,0.05,0.05,0.7,"orange"
"235","Skopal, Ladislav (ČSSD)",13.099756960238,6.94814136029556,0.05,0.05,0.7,"orange"
"236","Snítilý, Evžen (ČSSD)",12.509324669859,7.89818405317163,0.05,0.05,0.7,"orange"
"237","Sobotka, Bohuslav (ČSSD)",11.9858867958839,7.33987329571002,0.05,0.05,0.7,"orange"
"239","Škromach, Zdeněk (ČSSD)",14.898437298224,7.30267879947365,0.05,0.05,0.7,"orange"
"241","Špidla, Vladimír (ČSSD)",4.88554032901618,5.07158973033914,0.05,0.05,0.7,"orange"
"243","Šulák, Petr (ČSSD)",13.4801319335632,6.49691130858501,0.05,0.05,0.7,"orange"
"244","Teplík, Tomáš (ODS)",-20.4272276881055,-2.18705988362847,0.05,0.05,0.7,"blue"
"246","Titz, Miloš (ČSSD)",13.538870398614,7.11147139147146,0.05,0.05,0.7,"orange"
"247","Tomíček, Rudolf (ČSSD)",17.5536502544404,7.61944543946653,0.05,0.05,0.7,"orange"
"248","Turek, Radim (ČSSD)",11.431607473834,8.91186536838099,0.05,0.05,0.7,"orange"
"249","Václavek, Jiří (ČSSD)",15.857459934687,7.4194845019998,0.05,0.05,0.7,"orange"
"250","Vlček, Miloslav (ČSSD)",13.8080358513155,6.87282683424304,0.05,0.05,0.7,"orange"
"252","Zaorálek, Lubomír (ČSSD)",13.1037841331902,5.93565315456929,0.05,0.05,0.7,"orange"
"261","Horníková, Zdeňka (ODS)",-19.6034858268288,-1.88260605492547,0.05,0.05,0.7,"blue"
"266","Langer, Ivan (ODS)",-20.4287328962635,-4.92153486323973,0.05,0.05,0.7,"blue"
"269","Papež, Jiří (ODS)",-22.0774876459519,-0.927031574750369,0.05,0.05,0.7,"blue"
"270","Pešán, Jaroslav (ODS)",-22.7348277979096,-1.833053194678,0.05,0.05,0.7,"blue"
"273","Plachý, Jaroslav (ODS)",-21.8011496584002,-0.909725183118343,0.05,0.05,0.7,"blue"
"275","Pleva, Petr (ODS)",-21.7927027904145,-1.65214239720139,0.05,0.05,0.7,"blue"
"277","Sehoř, Karel (ODS)",-21.9065977724357,-2.88435898003769,0.05,0.05,0.7,"blue"
"280","Vidím, Jan (ODS)",-20.7477383717611,-3.46533281602162,0.05,0.05,0.7,"blue"
"282","Vojíř, Oldřich (ODS)",-20.8666587212959,-1.56561085321638,0.05,0.05,0.7,"blue"
"285","Zvěřina, Jaroslav (ODS)",-8.98933157016495,-2.97046171368504,0.05,0.05,0.7,"blue"
"295","Ambrozek, Libor (Koalice)",8.18876466176446,9.69962049316709,0.05,0.05,0.7,"gold"
"297","Holáň, Vilém (Koalice)",13.2160073764322,10.234062943975,0.05,0.05,0.7,"gold"
"301","Šojdrová, Michaela (Koalice)",10.6446958090351,8.31319156147994,0.05,0.05,0.7,"gold"
"302","Talíř, Jaromír (Koalice)",12.9521633137886,10.9823542812279,0.05,0.05,0.7,"gold"
"303","Filip, Vojtěch (KSČM)",-4.83282197670075,-16.2071416370399,0.05,0.05,0.7,"red"
"304","Gongol, Jaroslav (KSČM)",-2.37001568875451,-18.6544499177183,0.05,0.05,0.7,"red"
"305","Grebeníček, Miroslav (KSČM)",-4.10319970520543,-14.7561893043147,0.05,0.05,0.7,"red"
"309","Kováčik, Pavel (KSČM)",-3.51393449439989,-15.0552762909862,0.05,0.05,0.7,"red"
"31","Exner, Václav (KSČM)",-3.86943351132952,-16.0889430349005,0.05,0.05,0.7,"red"
"310","Maštálka, Jiří (KSČM)",-2.94524088476896,-5.83096922524877,0.05,0.05,0.7,"red"
"311","Ransdorf, Miloslav (KSČM)",-2.96138947276174,-4.69550214246485,0.05,0.05,0.7,"red"
"312","Bebarová Rujbrová, Zuzka (KSČM)",-3.85838928160465,-16.5775362595951,0.05,0.05,0.7,"red"
"317","Vymětal, Karel (KSČM)",-4.59369162393921,-18.8523922841998,0.05,0.05,0.7,"red"
"333","Grůza, Jan (Koalice)",13.0048346427351,11.0352526199715,0.05,0.05,0.7,"gold"
"335","Kladívko, Tomáš (ODS)",-20.70963749226,-1.45347310362215,0.05,0.05,0.7,"blue"
"340","Parkanová, Vlasta (Koalice)",8.94736452516476,11.4191826839084,0.05,0.05,0.7,"gold"
"344","Aubrecht, Vlastimil (ČSSD)",15.8166312058692,7.68145735602548,0.05,0.05,0.7,"orange"
"345","Bartoš, Walter (ODS)",-20.3433118984926,-1.13912603150606,0.05,0.05,0.7,"blue"
"347","Beneš, Miroslav (ODS)",-20.6541055253112,-1.93501892614326,0.05,0.05,0.7,"blue"
"348","Bílý, Jiří (ODS)",-20.0610884400147,-1.50272181405349,0.05,0.05,0.7,"blue"
"349","Boháčková, Jarmila (ČSSD)",8.06585023869658,6.15313351001537,0.05,0.05,0.7,"orange"
"353","Cabrnoch, Milan (ODS)",-8.78829535086413,-3.42109717162776,0.05,0.05,0.7,"blue"
"354","Černý, Karel (ČSSD)",13.3414910192082,8.14280673121728,0.05,0.05,0.7,"orange"
"356","Doktor, Michal (ODS)",-22.4027446209302,-0.840231274752415,0.05,0.05,0.7,"blue"
"357","Doležal, Vladimír (ODS)",-17.7373346660087,-2.45546466907787,0.05,0.05,0.7,"blue"
"358","Dostálová, Kateřina (ODS)",-21.5785510836569,-1.88649893862595,0.05,0.05,0.7,"blue"
"36","Frank, Václav (KSČM)",-1.98578636251876,-19.0158673101726,0.05,0.05,0.7,"red"
"360","Dundáčková, Eva (ODS)",-21.2180244555662,-2.35269613644639,0.05,0.05,0.7,"blue"
"361","Fischer, Stanislav (KSČM)",2.8611487244981,-8.71446421924987,0.05,0.05,0.7,"red"
"362","Grega, Andrej (ČSSD)",0.485598394243471,0.572387197627689,0.05,0.05,0.7,"orange"
"363","Grüner, Václav (ČSSD)",7.50885325722393,0.0224805998186038,0.05,0.05,0.7,"orange"
"366","Hojda, Pavel (KSČM)",-3.26639848432568,-19.6203085108986,0.05,0.05,0.7,"red"
"367","Hönig, Pavel (ČSSD)",15.9564717146858,7.34865462783913,0.05,0.05,0.7,"orange"
"371","Hrnčíř, Pavel (ODS)",-24.0741551067968,-2.09539575129498,0.05,0.05,0.7,"blue"
"372","Chytka, Radim (ODS)",-23.4744912705677,-1.77837225380833,0.05,0.05,0.7,"blue"
"374","Ježek, Libor (ODS)",-19.0462811566709,-0.27735026777778,0.05,0.05,0.7,"blue"
"377","Kalousek, Miroslav (Koalice)",7.24147982060311,9.43577399642206,0.05,0.05,0.7,"gold"
"378","Kocourek, Martin (ODS)",-19.1429094237021,-1.78751111452728,0.05,0.05,0.7,"blue"
"379","Kohlíček, Jaromír (KSČM)",-2.59646429011994,-6.20323820553626,0.05,0.05,0.7,"red"
"381","Kořistka, Zdeněk (US)",2.30747186939876,2.91212892046352,0.05,0.05,0.7,"darkviolet"
"382","Koudelka, Zdeněk (ČSSD)",14.6542435964739,7.70145048238603,0.05,0.05,0.7,"orange"
"383","Krajíček, Miroslav (ODS)",-24.3259758282682,-0.50029291458777,0.05,0.05,0.7,"blue"
"386","Křeček, Stanislav (ČSSD)",14.0986255179673,7.11645438344586,0.05,0.05,0.7,"orange"
"389","Kühnl, Karel (Koalice)",8.75334597473534,11.7420305734842,0.05,0.05,0.7,"gold"
"39","Gross, Stanislav (ČSSD)",6.80473231724868,5.55465293219104,0.05,0.05,0.7,"orange"
"390","Kvapil, Tomáš (Koalice)",11.4500615347893,9.70894234628264,0.05,0.05,0.7,"gold"
"392","Lobkowicz, Jaroslav (Koalice)",12.4488092217109,11.1322195607075,0.05,0.05,0.7,"gold"
"393","Máče, Miroslav (ČSSD)",2.5239832514599,-0.523469365064837,0.05,0.05,0.7,"orange"
"396","Martínek, Radko (ČSSD)",13.787053091242,7.12368209878115,0.05,0.05,0.7,"orange"
"398","Mlynář, Vladimír (Koalice)",1.40494238058263,1.29467069094019,0.05,0.05,0.7,"gold"
"4","Benda, Marek (ODS)",-11.3588344623976,5.0008689719897,0.05,0.05,0.7,"blue"
"400","Nedvědová, Veronika (ODS)",-17.0684978424236,-2.58383734924474,0.05,0.05,0.7,"blue"
"401","Němcová, Miroslava (ODS)",-20.9703609442693,-3.35515500434663,0.05,0.05,0.7,"blue"
"403","Němec, Pavel (Koalice)",2.51620291680047,5.82381335821003,0.05,0.05,0.7,"gold"
"405","Ouzký, Miroslav (ODS)",-8.52720135201708,-3.27362343014316,0.05,0.05,0.7,"blue"
"406","Páralová, Alena (ODS)",-24.1785526492901,-2.42817449458467,0.05,0.05,0.7,"blue"
"407","Patočka, Jiří (ODS)",-7.0283449437398,-1.78806562826954,0.05,0.05,0.7,"blue"
"410","Petr, Břetislav (ČSSD)",6.59253576578805,-0.592384136458602,0.05,0.05,0.7,"orange"
"412","Rozehnal, Aleš (ODS)",-18.4369458293899,-1.91992174669986,0.05,0.05,0.7,"blue"
"415","Suchánek, Pavel (ODS)",-21.6892819966435,-1.16508739668812,0.05,0.05,0.7,"blue"
"416","Svoboda, Cyril (Koalice)",6.53510623601323,7.99990158469651,0.05,0.05,0.7,"gold"
"417","Svoboda, Pavel (Koalice)",2.58411954717354,6.74861421183321,0.05,0.05,0.7,"gold"
"419","Šplíchal, Karel (ČSSD)",14.9378805787993,7.25026930129424,0.05,0.05,0.7,"orange"
"420","Šustr, Ladislav (Koalice)",11.092608011153,9.8375422464567,0.05,0.05,0.7,"gold"
"421","Talmanová, Lucie (ODS)",-22.2795915813875,-0.969309879744027,0.05,0.05,0.7,"blue"
"422","Urban, Milan (ČSSD)",6.8369095645636,6.430258142152,0.05,0.05,0.7,"orange"
"423","Vávra, Eduard (ODS)",-21.807781333483,-2.82240638180746,0.05,0.05,0.7,"blue"
"425","Vlčková, Miroslava (KSČM)",-2.79809797280465,-17.4235635641431,0.05,0.05,0.7,"red"
"426","Vnouček, František (ČSSD)",7.62322906629167,0.402828179598342,0.05,0.05,0.7,"orange"
"429","Zahradil, Jan (ODS)",-8.02334902615187,-2.097200502645,0.05,0.05,0.7,"blue"
"430","Zajíček, Tom (ODS)",-24.0760596031445,-1.19957644965661,0.05,0.05,0.7,"blue"
"431","Záruba, Bohuslav (ODS)",-19.8702999766095,-2.66706250791977,0.05,0.05,0.7,"blue"
"437","Říman, Martin (ODS)",-21.3334925952907,-3.75942399110295,0.05,0.05,0.7,"blue"
"450","Kavan, Jan (ČSSD)",9.3079814851275,4.59214849680416,0.05,0.05,0.7,"orange"
"4527","Vondruška, Josef (KSČM)",1.30052497982026,-2.59321610987917,0.05,0.05,0.7,"red"
"454","Kužvart, Miloš (ČSSD)",11.6036229418937,6.53779524188868,0.05,0.05,0.7,"orange"
"4778","Grospič, Stanislav (KSČM)",-2.86176228370993,-19.3534442710306,0.05,0.05,0.7,"red"
"5120","Lachnit, Petr (ČSSD)",10.4141550934229,5.41648886802128,0.05,0.05,0.7,"orange"
"5213","Fajmon, Hynek (ODS)",-11.6929534717931,-4.59775969728302,0.05,0.05,0.7,"blue"
"5217","Tvrdík, Jaroslav (ČSSD)",1.3210363725778,1.41847650812621,0.05,0.05,0.7,"orange"
"5224","Karásek, Svatopluk (Koalice)",9.61038553999679,9.01788861308749,0.05,0.05,0.7,"gold"
"5252","Ibl, Petr (ČSSD)",15.189575223081,8.70056402781396,0.05,0.05,0.7,"orange"
"5253","Kučera, Miloslav (ODS)",-18.740213505747,-0.521839459071333,0.05,0.05,0.7,"blue"
"5254","Nováková, Eva (ČSSD)",13.3721445552071,6.82995981492481,0.05,0.05,0.7,"orange"
"5255","Svoboda, Miroslav (ČSSD)",12.4452206916924,7.09276063357779,0.05,0.05,0.7,"orange"
"5256","Bratský, Petr (ODS)",-20.9466015641931,-1.38182744255279,0.05,0.05,0.7,"blue"
"5257","Dub, Tomáš (ODS)",-21.8643153939281,-2.52882327168123,0.05,0.05,0.7,"blue"
"5258","Mallotová, Helena (ODS)",-17.3499706954951,-1.94745692904845,0.05,0.05,0.7,"blue"
"5259","Novotný, Zbyněk (ODS)",-20.4658700970104,-1.75050788170764,0.05,0.05,0.7,"blue"
"5260","Beneš, František (KSČM)",-1.67096264146021,-18.5488857254417,0.05,0.05,0.7,"red"
"5261","Dolejš, Jiří (KSČM)",-1.39293637293031,-12.6954399790507,0.05,0.05,0.7,"red"
"5262","Říha, Vladimír (Koalice)",13.6051628566377,10.5313977305568,0.05,0.05,0.7,"gold"
"5263","Čurdová, Anna (ČSSD)",13.780034860083,7.09446530559951,0.05,0.05,0.7,"orange"
"5264","Rouček, Libor (ČSSD)",5.5717848961006,3.60252512222716,0.05,0.05,0.7,"orange"
"5265","Řihák, Josef (ČSSD)",16.689038662752,7.17754501847118,0.05,0.05,0.7,"orange"
"5266","Třešňák, Jiří (ČSSD)",17.5858959062653,7.25951377541141,0.05,0.05,0.7,"orange"
"5267","Fialová, Jiřina (KSČM)",-2.6701242167223,-19.2418828733382,0.05,0.05,0.7,"red"
"5268","Vostrá, Miloslava (KSČM)",-1.88838806035601,-17.9454036390724,0.05,0.05,0.7,"red"
"5269","Mládek, Jan (ČSSD)",11.488199322763,6.58175911836281,0.05,0.05,0.7,"orange"
"5270","Braný, Petr (KSČM)",-1.91844946259508,-18.7341456248585,0.05,0.05,0.7,"red"
"5271","Čada, Vladimír (ČSSD)",17.7528103932601,7.53478675540461,0.05,0.05,0.7,"orange"
"5272","Votava, Václav (ČSSD)",16.7141264237078,7.58842023939113,0.05,0.05,0.7,"orange"
"5273","Pospíšil, Jiří (ODS)",-21.2541222216795,-2.19923039117084,0.05,0.05,0.7,"blue"
"5274","Levá, Ivana (KSČM)",-0.234300457011199,-19.2791358862894,0.05,0.05,0.7,"red"
"5275","Urban, Ladislav (KSČM)",-3.67765888668583,-18.9543562366482,0.05,0.05,0.7,"red"
"5276","Mikuta, Josef (ČSSD)",14.8951463218405,7.16589876194754,0.05,0.05,0.7,"orange"
"5277","Patera, Miloš (ODS)",-18.7575998041909,-0.175872409013157,0.05,0.05,0.7,"blue"
"5278","Suk, Lubomír (ODS)",-21.4772706964004,-0.419365101591211,0.05,0.05,0.7,"blue"
"5279","Krákora, Jaroslav (ČSSD)",16.5589479117532,7.43136359815971,0.05,0.05,0.7,"orange"
"5280","Bíža, Josef (ODS)",-19.8599061393866,-0.0374726601162303,0.05,0.05,0.7,"blue"
"5281","Pátek, Miroslav (ODS)",-22.2820014499992,-0.759879651517918,0.05,0.05,0.7,"blue"
"5282","Šenfeld, Josef (KSČM)",-1.33448148019771,-18.9340107270226,0.05,0.05,0.7,"red"
"5283","Němec, Oldřich (ČSSD)",14.052045492246,7.25922884833884,0.05,0.05,0.7,"orange"
"5284","Vojtilová, Jitka (ČSSD)",15.5643084485348,8.0039620840486,0.05,0.05,0.7,"orange"
"5285","Hasil, Tomáš (ODS)",-19.4177912820637,-3.08898764223282,0.05,0.05,0.7,"blue"
"5286","Kott, Petr (ODS)",-4.82731241052134,1.78172051818387,0.05,0.05,0.7,"blue"
"5287","Pelc, František (Koalice)",9.71934617392814,10.5556164374937,0.05,0.05,0.7,"gold"
"5288","Šedivá, Iva (ČSSD)",17.3511558798251,7.13811901113908,0.05,0.05,0.7,"orange"
"5289","Dlab, Vlastimil (KSČM)",-1.8805275817675,-18.9255420968908,0.05,0.05,0.7,"red"
"5290","Marková, Soňa (KSČM)",-1.30995321108691,-17.9231572346674,0.05,0.05,0.7,"red"
"5291","Hanuš, Jiří (Koalice)",11.9232202630843,10.9652214856145,0.05,0.05,0.7,"gold"
"5292","Váňa, Miroslav (ČSSD)",15.4255792955696,7.53742574010874,0.05,0.05,0.7,"orange"
"5293","Gruntová, Jitka (KSČM)",-2.09705662052235,-18.3043856906265,0.05,0.05,0.7,"red"
"5294","Zgarba, Petr (ČSSD)",11.2969170963787,8.19339630533349,0.05,0.05,0.7,"orange"
"5295","Bičík, Milan (KSČM)",-1.8685396554319,-19.1258301660941,0.05,0.05,0.7,"red"
"5296","Rusová, Marie (KSČM)",-2.84735029865906,-17.0110003259836,0.05,0.05,0.7,"red"
"5297","Hašek, Michal (ČSSD)",13.7111042087894,7.45401654633038,0.05,0.05,0.7,"orange"
"5298","Kala, Miloslav (ČSSD)",16.334154804277,6.74332283688669,0.05,0.05,0.7,"orange"
"5299","Strnad, František (ČSSD)",16.1594270888604,7.0504924237782,0.05,0.05,0.7,"orange"
"5300","Mencl, Václav (ODS)",-20.1804145015602,-0.23128099163208,0.05,0.05,0.7,"blue"
"5301","Šeich, David (ODS)",-19.4773801807136,-2.1364167372861,0.05,0.05,0.7,"blue"
"5302","Bayerová, Marta (KSČM)",-3.29181383691809,-15.1789372476625,0.05,0.05,0.7,"red"
"5303","Býček, Ladislav (KSČM)",-5.28896326513857,-17.4092449352493,0.05,0.05,0.7,"red"
"5304","Zralý, Antonín (KSČM)",-2.41380459565322,-19.3289111902017,0.05,0.05,0.7,"red"
"5305","Ostrý, Vlastimil (Koalice)",10.64682040397,10.4642610528221,0.05,0.05,0.7,"gold"
"5306","Krill, Petr (ODS)",-21.1756247028261,-2.59827261430338,0.05,0.05,0.7,"blue"
"5307","Černý, Alexander (KSČM)",-0.910067639200643,-18.2576495572686,0.05,0.05,0.7,"red"
"5308","Mlčák, Ladislav (KSČM)",-2.39542408945727,-19.5477753266183,0.05,0.05,0.7,"red"
"5309","Vykydal, Ivo (Koalice)",12.2473801983341,11.8694852553704,0.05,0.05,0.7,"gold"
"5310","Seďa, Antonín (ČSSD)",17.6682627934873,7.48220351401006,0.05,0.05,0.7,"orange"
"5311","Smýkal, Josef (ČSSD)",16.6641341480883,7.29548403706503,0.05,0.05,0.7,"orange"
"5312","Antolák, Vlastislav (KSČM)",-1.45044171827366,-19.1387572873943,0.05,0.05,0.7,"red"
"5313","Koníček, Vladimír (KSČM)",-2.9250384228238,-20.3522596615258,0.05,0.05,0.7,"red"
"5314","Hovorka, Ludvík (Koalice)",13.2586485108412,10.8927164034815,0.05,0.05,0.7,"gold"
"5315","Škopík, Jan (Koalice)",14.7759441401963,9.68862412328042,0.05,0.05,0.7,"gold"
"5316","Kubinyi, Jozef (ČSSD)",14.7825727799719,7.50220510974304,0.05,0.05,0.7,"orange"
"5317","Michalík, Alfréd (ČSSD)",15.5100342600868,7.36528426224659,0.05,0.05,0.7,"orange"
"5318","Rafaj, Petr (ČSSD)",15.685971023407,8.05018657830371,0.05,0.05,0.7,"orange"
"5319","Sýkora, Antonín (ČSSD)",14.4338631959973,7.27716368044895,0.05,0.05,0.7,"orange"
"5320","Šedivá, Hana (ČSSD)",13.7178713527863,6.34515927478287,0.05,0.05,0.7,"orange"
"5321","Konečná, Kateřina (KSČM)",-4.4049510275842,-14.5769277079469,0.05,0.05,0.7,"red"
"5322","Opálka, Miroslav (KSČM)",-1.79818104806108,-19.1215064270949,0.05,0.05,0.7,"red"
"5323","Bielesz, Marian (Koalice)",6.02349988141233,5.7220752205873,0.05,0.05,0.7,"gold"
"5324","Vícha, Josef (Koalice)",12.5267720064741,11.4709046269705,0.05,0.05,0.7,"gold"
"5325","Fischerová, Taťána (Koalice)",13.2270495117113,9.26729800791492,0.05,0.05,0.7,"gold"
"5328","Maršíček, Zdeněk (KSČM)",-1.23213955549807,-18.107112492854,0.05,0.05,0.7,"red"
"5342","Böhnisch, Robin (ČSSD)",14.6546124385832,7.22953405985381,0.05,0.05,0.7,"orange"
"5357","Vokáč, Robert (Koalice)",4.8326493928952,7.3489342675221,0.05,0.05,0.7,"gold"
"5365","Vrbík, Tomáš (Koalice)",-2.23177890110948,8.98011308466323,0.05,0.05,0.7,"gold"
"5375","Kochan, Jozef (ODS)",-12.9979238020179,2.80510822673585,0.05,0.05,0.7,"blue"
"5376","Tluchoř, Petr (ODS)",-11.1432784165043,3.03154126439949,0.05,0.05,0.7,"blue"
"5377","Poláček, Josef (ODS)",-10.2132241617588,3.04480283038713,0.05,0.05,0.7,"blue"
"5378","Schwippel, Jan (ODS)",-12.0638709050265,3.7605393386896,0.05,0.05,0.7,"blue"
"5379","Bauer, Jan (ODS)",-10.5081309054578,4.04428214015932,0.05,0.05,0.7,"blue"
"5380","Švarcbek, Josef (KSČM)",1.60676236795104,-8.57476020597644,0.05,0.05,0.7,"red"
"5381","Reiber, Vladimír (KSČM)",1.81516751268736,-9.62856713180199,0.05,0.05,0.7,"red"
"5385","Kratochvíle, Karel (ČSSD)",8.32713239444742,0.218631289287033,0.05,0.05,0.7,"orange"
"5386","Máša, Miloš (ČSSD)",8.4223767271108,0.229276649713941,0.05,0.05,0.7,"orange"
"5387","Mocová, Dagmar (ČSSD)",8.97441070616593,0.17451369412476,0.05,0.05,0.7,"orange"
"5388","Vomáčko, Ladislav (ČSSD)",7.48973015177795,-0.411070327496861,0.05,0.05,0.7,"orange"
"5395","Koníček, František (ČSSD)",2.284161373627,-0.559220268470703,0.05,0.05,0.7,"orange"
"54","Janeček, Josef (Koalice)",12.9463346906128,10.7058347957936,0.05,0.05,0.7,"gold"
"5401","Hamplová, Jana (ČSSD)",1.85048820706519,0.680759439141461,0.05,0.05,0.7,"orange"
"5407","Kubuš, Pavol (ČSSD)",3.20463385663987,-0.970184358550706,0.05,0.05,0.7,"orange"
"5414","Mazuchová, Lenka (ČSSD)",2.44408986559909,-1.16599055161779,0.05,0.05,0.7,"orange"
"63","Karas, Jiří (Koalice)",11.486318103189,10.3567307199687,0.05,0.05,0.7,"gold"
"64","Kasal, Jan (Koalice)",12.5792867649878,10.2144681685902,0.05,0.05,0.7,"gold"
"67","Klas, Jan (ODS)",-21.6573465303203,0.386922458215461,0.05,0.05,0.7,"blue"
"77","Kraus, Michal (ČSSD)",12.6407795356708,7.80756121300957,0.05,0.05,0.7,"orange"
